"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"ext_gene"	"description"
"YKR049C"	2900.96989469526	2.20791394589678	0.321142378087986	3.76130348504127	0.000169030193052376	0.0136151759159871	"FMP46"	"Putative redox protein containing a thioredoxin fold; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies [Source:SGD;Acc:S000001757]"
"YMR256C"	713.911337863045	2.26962997313857	0.338497147302321	3.75078485374834	0.000176281912063869	0.0140282172190585	"COX7"	"Subunit VII of cytochrome c oxidase (Complex IV); Complex IV is the terminal member of the mitochondrial inner membrane electron transport chain [Source:SGD;Acc:S000004869]"
"YOL163W"	112.42370823947	-2.23155703780183	0.329234598919529	-3.74066711652879	0.000183532466726296	0.0144313326515141	""	"Putative protein of unknown function; member of the Dal5p subfamily of the major facilitator family [Source:SGD;Acc:S000005523]"
"YML131W"	7617.38597935302	2.26402512271278	0.34041995494199	3.71313462786922	0.000204707920238351	0.0159070095667566	""	"Protein of unknown function; similar to medium chain dehydrogenase/reductases; expression induced by stresses including osmotic shock, DNA damaging agents, and other chemicals; GFP-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000004600]"
"YGR008C"	15653.0901923828	2.77724602937806	0.483082818867399	3.67896758064148	0.000234180030875919	0.0179855709759935	"STF2"	"Protein involved in resistance to desiccation stress; Stf2p exhibits antioxidant properties, and its overexpression prevents ROS accumulation and apoptosis; binds to F0 sector of mitochondrial F1F0 ATPase in vitro and may modulate the inhibitory action of Inh1p and Stf1p; protein abundance increases in response to DNA replication stress; STF2 has a paralog, TMA10, that arose from the whole genome duplication [Source:SGD;Acc:S000003240]"
"YJR045C"	19480.5313961656	-1.81480761252785	0.222841689348751	-3.65644155233747	0.000255740688222683	0.0194157154679405	"SSC1"	"Hsp70 family ATPase; constituent of the import motor component of the Translocase of the Inner Mitochondrial membrane (TIM23 complex); involved in protein translocation and folding; subunit of SceI endonuclease; SSC1 has a paralog, ECM10, that arose from the whole genome duplication [Source:SGD;Acc:S000003806]"
"YPL026C"	594.191364037966	-2.2063024846968	0.330268874368875	-3.65248613573403	0.000259713622436358	0.0194932781385471	"SKS1"	"Putative serine/threonine protein kinase; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway; SKS1 has a paralog, VHS1, that arose from the whole genome duplication [Source:SGD;Acc:S000005947]"
"YDR377W"	992.476061448206	2.0029249966833	0.274874925427655	3.6486594589264	0.000263612260685849	0.019563584065506	"ATP17"	"Subunit f of the F0 sector of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis [Source:SGD;Acc:S000002785]"
"YOR348C"	17436.1084845432	3.98707648572948	0.823870709242824	3.62566171150173	0.000288222463598892	0.0211523263563409	"PUT4"	"Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells [Source:SGD;Acc:S000005875]"
"YJR025C"	1804.6409412834	1.79189737074943	0.219845304766867	3.60206633291163	0.000315697778197552	0.0229141079669762	"BNA1"	"3-hydroxyanthranilic acid dioxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p [Source:SGD;Acc:S000003786]"
"YDR525W-A"	323.822182981381	2.31470750964242	0.365629629599912	3.59573569319595	0.000323476102469706	0.0232234745305697	"SNA2"	"Protein of unknown function; has similarity to Pmp3p, which is involved in cation transport; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern [Source:SGD;Acc:S000007236]"
"YKL086W"	2065.52165030638	4.49185195953781	0.975348475244503	3.58010705728787	0.000343453464371151	0.0243925820663597	"SRX1"	"Sulfiredoxin; contributes to oxidative stress resistance by reducing cysteine-sulfinic acid groups in the peroxiredoxin Tsa1p, which is formed upon exposure to oxidants; conserved in higher eukaryotes; protein abundance increases in response to DNA replication stress [Source:SGD;Acc:S000001569]"
"YER024W"	25838.3606309852	3.08314650787832	0.585209530028533	3.55965923483296	0.000371336321736295	0.0260923021815769	"YAT2"	"Carnitine acetyltransferase; has similarity to Yat1p, which is a carnitine acetyltransferase associated with the mitochondrial outer membrane [Source:SGD;Acc:S000000826]"
"YDR461C-A"	1083.93360498448	2.16826847992544	0.328691129394462	3.55430486389367	0.000378979629179855	0.0263490573761363	""	"Putative protein of unknown function [Source:SGD;Acc:S000087209]"
"YIL168W"	375.049819796907	3.65418960349125	0.75171704298696	3.53083600837994	0.000414248494197881	0.0285011594185104	""	"Open reading frame unlikely to produce a functional protein in S288C; in closely related species and other S. cerevisiae strain backgrounds YIL168W and adjacent ORF, YIL167W, constitute a single ORF encoding L-serine dehydratase [Source:SGD;Acc:S000001430]"
"YML090W"	172.002650293337	2.87008910543275	0.532010997496882	3.51513242062955	0.000439534762492159	0.0299291454253682	""	"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the dubious ORF YML089C; exhibits growth defect on a non-fermentable (respiratory) carbon source [Source:SGD;Acc:S000004555]"
"YJR137C"	940.331809834496	-1.66426971849961	0.189460118931246	-3.50611897768663	0.000454691921828243	0.030645307588526	"MET5"	"Sulfite reductase beta subunit; involved in amino acid biosynthesis, transcription repressed by methionine [Source:SGD;Acc:S000003898]"
"YGL158W"	920.039045066313	-2.10387981960567	0.321719203733425	-3.43119032620862	0.000600938815460679	0.0400929381426039	"RCK1"	"Protein kinase involved in the response to oxidative stress; identified as suppressor of S. pombe cell cycle checkpoint mutations; RCK1 has a paralog, RCK2, that arose from the whole genome duplication [Source:SGD;Acc:S000003126]"
"YCL057C-A"	1856.02822275617	1.70425728008329	0.206149138038232	3.41625139345807	0.000634896056012474	0.0419348844996239	"MIC10"	"Conserved component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane; ortholog of human MINOS1 [Source:SGD;Acc:S000007547]"
"YDR501W"	377.483077545979	-2.19782649147331	0.351994920824044	-3.40296527196791	0.000666587526568653	0.0435921842869896	"PLM2"	"Putative transcription factor, contains Forkhead Associated domain; found associated with chromatin; target of SBF transcription factor; induced in response to DNA damaging agents and deletion of telomerase; PLM2 has a paralog, TOS4, that arose from the whole genome duplication [Source:SGD;Acc:S000002909]"
